stage_id,date,stage_number,sub_stage,place,country,lat,long,gnid,elev,distance_km,distance_crow_km,terrain,terrain_group,winner_name,winner_country,year,elev_change,elev_mean,winner_name_short,winner_label,start_mt,end_mt,mt_range,section_number,progress_end,progress_start,position
2004_9,2004-07-13,9,main,Saint-Léonard-de-Noblat,FR,45.83566,1.49174,2978782,323,160.5,80.000371,Plain,Flat,Robbie McEwen ,AUS,2004,86,366,McEwen ,McEwen  (AUS),Other,Other,Other,10,0.47619047619047616,0.42857142857142855,start
2004_9,2004-07-13,9,main,Guéret,FR,46.22264,2.36396,6299373,409,160.5,80.000371,Plain,Flat,Robbie McEwen ,AUS,2004,86,366,McEwen ,McEwen  (AUS),Other,Other,Other,10,0.47619047619047616,0.42857142857142855,end
2004_10,2004-07-14,10,main,Limoges,FR,45.86278,1.17944,6299374,381,237,175.017112,Hilly stage,Hilly,Richard Virenque ,FRA,2004,470,616,Virenque ,Virenque  (FRA),Other,Other,Other,11,0.5238095238095238,0.47619047619047616,start
2004_10,2004-07-14,10,main,Saint-Flour,FR,45.03333,3.08333,2980104,851,237,175.017112,Hilly stage,Hilly,Richard Virenque ,FRA,2004,470,616,Virenque ,Virenque  (FRA),Other,Other,Other,11,0.5238095238095238,0.47619047619047616,end
2004_11,2004-07-15,11,main,Saint-Flour,FR,45.03333,3.08333,2980104,851,164,95.924494,Hilly stage,Hilly,David Moncoutié ,FRA,2004,-522,590,Moncoutié ,Moncoutié  (FRA),Other,Other,Other,12,0.5714285714285714,0.5238095238095238,start
2004_11,2004-07-15,11,main,Figeac,FR,44.6,2.03333,3018506,329,164,95.924494,Hilly stage,Hilly,David Moncoutié ,FRA,2004,-522,590,Moncoutié ,Moncoutié  (FRA),Other,Other,Other,12,0.5714285714285714,0.5238095238095238,end
2004_12,2004-07-16,12,main,Castelsarrasin,FR,44.03333,1.1,3028322,79,197.5,145.429293,Mountain,Mountain,Ivan Basso ,ITA,2004,1709,933.5,Basso ,Basso  (ITA),Other,Pyrenees,Pyrenees,13,0.6190476190476191,0.5714285714285714,start
2004_12,2004-07-16,12,main,La Mongie,FR,42.91124,0.17801,6695418,1788,197.5,145.429293,Mountain,Mountain,Ivan Basso ,ITA,2004,1709,933.5,Basso ,Basso  (ITA),Other,Pyrenees,Pyrenees,13,0.6190476190476191,0.5714285714285714,end
2004_13,2004-07-17,13,main,Lannemezan,FR,43.12517,0.38401,3007622,561,205.5,115.362935,Mountain,Mountain,Lance Armstrong ,USA,2004,1178,1150,Armstrong ,Armstrong  (USA),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,start
2004_13,2004-07-17,13,main,Plateau de Beille,FR,42.7267,1.690518,na_wiki,1739,205.5,115.362935,Mountain,Mountain,Lance Armstrong ,USA,2004,1178,1150,Armstrong ,Armstrong  (USA),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,end
2004_14,2004-07-18,14,main,Carcassonne,FR,43.21351,2.35162,3028641,103,192.5,176.167675,Plain,Flat,Aitor González ,ESP,2004,-60,73,González ,González  (ESP),Other,Other,Other,15,0.7142857142857143,0.6666666666666666,start
2004_14,2004-07-18,14,main,Nîmes,FR,43.83378,4.35962,2990363,43,192.5,176.167675,Plain,Flat,Aitor González ,ESP,2004,-60,73,González ,González  (ESP),Other,Other,Other,15,0.7142857142857143,0.6666666666666666,end
2004_15,2004-07-20,15,main,Valréas,FR,44.38366,4.99084,2970838,239,180.5,88.456955,Mountain,Mountain,Lance Armstrong ,USA,2004,813,645.5,Armstrong ,Armstrong  (USA),Other,Alps,Alps,16,0.7619047619047619,0.7142857142857143,start
2004_15,2004-07-20,15,main,Villard-de-Lans,FR,45.0707,5.55281,2968984,1052,180.5,88.456955,Mountain,Mountain,Lance Armstrong ,USA,2004,813,645.5,Armstrong ,Armstrong  (USA),Other,Alps,Alps,16,0.7619047619047619,0.7142857142857143,end
2004_16,2004-07-21,16,main,Le Bourg-d'Oisans,FR,45.05485,6.02984,3005091,713,15.5,5.694122,Individual time trial,Individual time trial,Lance Armstrong ,USA,2004,1161,1293.5,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,17,0.8095238095238095,0.7619047619047619,start
2004_16,2004-07-21,16,main,Alpe d'Huez,FR,45.088,6.085,6694609,1874,15.5,5.694122,Individual time trial,Individual time trial,Lance Armstrong ,USA,2004,1161,1293.5,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,17,0.8095238095238095,0.7619047619047619,end
2004_17,2004-07-22,17,main,Le Bourg-d'Oisans,FR,45.05485,6.02984,3005091,713,204.5,103.994019,Mountain,Mountain,Lance Armstrong ,USA,2004,436,931,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,18,0.8571428571428571,0.8095238095238095,start
2004_17,2004-07-22,17,main,Le Grand-Bornand,FR,45.94346,6.44111,3004041,1149,204.5,103.994019,Mountain,Mountain,Lance Armstrong ,USA,2004,436,931,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,18,0.8571428571428571,0.8095238095238095,end
2004_18,2004-07-23,18,main,Annemasse,FR,46.19439,6.23775,3037538,442,166.5,74.860535,Hilly stage,Hilly,Juan Miguel Mercado ,ESP,2004,-167,358.5,Mercado ,Mercado  (ESP),Alps,Alps,Alps,19,0.9047619047619048,0.8571428571428571,start
2004_18,2004-07-23,18,main,Lons-le-Saunier,FR,46.67535,5.55575,2997626,275,166.5,74.860535,Hilly stage,Hilly,Juan Miguel Mercado ,ESP,2004,-167,358.5,Mercado ,Mercado  (ESP),Alps,Alps,Alps,19,0.9047619047619048,0.8571428571428571,end
2004_19,2004-07-24,19,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,55,0,Individual time trial,Individual time trial,Lance Armstrong ,USA,2004,0,253,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,20,0.9523809523809523,0.9047619047619048,start
2004_19,2004-07-24,19,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,55,0,Individual time trial,Individual time trial,Lance Armstrong ,USA,2004,0,253,Armstrong ,Armstrong  (USA),Alps,Alps,Alps,20,0.9523809523809523,0.9047619047619048,end
2004_20,2004-07-25,20,main,Montereau-Fault-Yonne,FR,48.38333,2.95,2992671,47,163,68.524857,Plain,Flat,Tom Boonen ,BEL,2004,-17,38.5,Boonen ,Boonen  (BEL),Other,Other,Other,21,1,0.9523809523809523,start
2004_20,2004-07-25,20,main,Paris,FR,48.85341,2.3488,2988507,30,163,68.524857,Plain,Flat,Tom Boonen ,BEL,2004,-17,38.5,Boonen ,Boonen  (BEL),Other,Other,Other,21,1,0.9523809523809523,end
2005_1,2005-07-02,1,main,Fromentine,FR,46.88774,-2.13659,3016983,5,19,16.046145,Individual time trial,Individual time trial,David Zabriskie ,USA,2005,-2,4,Zabriskie ,Zabriskie  (USA),Other,Other,Other,1,0.047619047619047616,0,start
2005_1,2005-07-02,1,main,Noirmoutier-en-l'Île,FR,46.99733,-2.27374,2990205,3,19,16.046145,Individual time trial,Individual time trial,David Zabriskie ,USA,2005,-2,4,Zabriskie ,Zabriskie  (USA),Other,Other,Other,1,0.047619047619047616,0,end
2005_2,2005-07-03,2,main,Challans,FR,46.84363,-1.87491,3027513,13,181.5,49.86162,Plain,Flat,Tom Boonen ,BEL,2005,67,46.5,Boonen ,Boonen  (BEL),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,start
2005_2,2005-07-03,2,main,Les Essarts,FR,46.7744,-1.22834,3001134,80,181.5,49.86162,Plain,Flat,Tom Boonen ,BEL,2005,67,46.5,Boonen ,Boonen  (BEL),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,end
2005_3,2005-07-04,3,main,La Châtaigneraie,FR,46.64786,-0.73916,3010161,160,212.5,132.578721,Plain,Flat,Tom Boonen ,BEL,2005,-89,115.5,Boonen ,Boonen  (BEL),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,start
2005_3,2005-07-04,3,main,Tours,FR,47.35223,0.66905,3012219,71,212.5,132.578721,Plain,Flat,Tom Boonen ,BEL,2005,-89,115.5,Boonen ,Boonen  (BEL),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,end
2005_4,2005-07-05,4,main,Tours,FR,47.35223,0.66905,3012219,71,67.5,56.506801,Team time trial,Team time trial,Discovery Channel,NA,2005,37,89.5,Discovery Channel,Discovery Channel,Other,Other,Other,4,0.19047619047619047,0.14285714285714285,start
2005_4,2005-07-05,4,main,Blois,FR,47.59432,1.32912,3032213,108,67.5,56.506801,Team time trial,Team time trial,Discovery Channel,NA,2005,37,89.5,Discovery Channel,Discovery Channel,Other,Other,Other,4,0.19047619047619047,0.14285714285714285,end
2005_5,2005-07-06,5,main,Chambord,FR,47.6162,1.51667,3027365,80,183,101.624183,Plain,Flat,Robbie McEwen ,AUS,2005,24,92,McEwen ,McEwen  (AUS),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,start
2005_5,2005-07-06,5,main,Montargis,FR,48,2.75,2993024,104,183,101.624183,Plain,Flat,Robbie McEwen ,AUS,2005,24,92,McEwen ,McEwen  (AUS),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,end
2005_6,2005-07-07,6,main,Troyes,FR,48.30073,4.08524,2971549,105,199,160.677203,Plain,Flat,Lorenzo Bernucci ,ITA,2005,94,152,Bernucci ,Bernucci  (ITA),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,start
2005_6,2005-07-07,6,main,Nancy,FR,48.68439,6.18496,2990999,199,199,160.677203,Plain,Flat,Lorenzo Bernucci ,ITA,2005,94,152,Bernucci ,Bernucci  (ITA),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,end
2005_7,2005-07-08,7,main,Lunéville,FR,48.6,6.5,2997110,233,228.5,146.873443,Plain,Flat,Robbie McEwen ,AUS,2005,-116,175,McEwen ,McEwen  (AUS),Other,Other,Other,7,0.3333333333333333,0.2857142857142857,start
2005_7,2005-07-08,7,main,Karlsruhe,DE,49.00937,8.40444,2892794,117,228.5,146.873443,Plain,Flat,Robbie McEwen ,AUS,2005,-116,175,McEwen ,McEwen  (AUS),Other,Other,Other,7,0.3333333333333333,0.2857142857142857,end
2005_8,2005-07-09,8,main,Pforzheim,DE,48.88436,8.69892,2853969,266,231.5,161.87794,Hilly stage,Hilly,Pieter Weening ,NED,2005,459,495.5,Weening ,Weening  (NED),Other,Other,Other,8,0.38095238095238093,0.3333333333333333,start
2005_8,2005-07-09,8,main,Gérardmer,FR,48.07346,6.87787,3016274,725,231.5,161.87794,Hilly stage,Hilly,Pieter Weening ,NED,2005,459,495.5,Weening ,Weening  (NED),Other,Other,Other,8,0.38095238095238093,0.3333333333333333,end
2005_9,2005-07-10,9,main,Gérardmer,FR,48.07346,6.87787,3016274,725,171,49.511882,Hilly stage,Hilly,Michael Rasmussen ,DEN,2005,-483,483.5,Rasmussen ,Rasmussen  (DEN),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,start
2005_9,2005-07-10,9,main,Mulhouse,FR,47.75,7.33333,2991214,242,171,49.511882,Hilly stage,Hilly,Michael Rasmussen ,DEN,2005,-483,483.5,Rasmussen ,Rasmussen  (DEN),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,end
2005_10,2005-07-12,10,main,Grenoble,FR,45.17155,5.72239,3014728,215,177,76.552005,Mountain,Mountain,Alejandro Valverde ,ESP,2005,1381,905.5,Valverde ,Valverde  (ESP),Alps,Alps,Alps,10,0.47619047619047616,0.42857142857142855,start
2005_10,2005-07-12,10,main,Courchevel,FR,45.41538,6.63643,3023065,1596,177,76.552005,Mountain,Mountain,Alejandro Valverde ,ESP,2005,1381,905.5,Valverde ,Valverde  (ESP),Alps,Alps,Alps,10,0.47619047619047616,0.42857142857142855,end
2005_11,2005-07-13,11,main,Courchevel,FR,45.41538,6.63643,3023065,1596,173,57.398001,Mountain,Mountain,Alexander Vinokourov ,KAZ,2005,-165,1513.5,Vinokourov ,Vinokourov  (KAZ),Alps,Alps,Alps,11,0.5238095238095238,0.47619047619047616,start
2005_11,2005-07-13,11,main,Briançon,FR,44.89978,6.64201,3030142,1431,173,57.398001,Mountain,Mountain,Alexander Vinokourov ,KAZ,2005,-165,1513.5,Vinokourov ,Vinokourov  (KAZ),Alps,Alps,Alps,11,0.5238095238095238,0.47619047619047616,end
2005_12,2005-07-14,12,main,Briançon,FR,44.89978,6.64201,3030142,1431,187,95.579276,Hilly stage,Hilly,David Moncoutié ,FRA,2005,-827,1017.5,Moncoutié ,Moncoutié  (FRA),Alps,Alps,Alps,12,0.5714285714285714,0.5238095238095238,start
2005_12,2005-07-14,12,main,Digne-les-Bains,FR,44.09252,6.23199,3021382,604,187,95.579276,Hilly stage,Hilly,David Moncoutié ,FRA,2005,-827,1017.5,Moncoutié ,Moncoutié  (FRA),Alps,Alps,Alps,12,0.5714285714285714,0.5238095238095238,end
2005_13,2005-07-15,13,main,Miramas,FR,43.58666,5.00464,2993760,50,173.5,90.926771,Plain,Flat,Robbie McEwen ,AUS,2005,-25,37.5,McEwen ,McEwen  (AUS),Other,Other,Other,13,0.6190476190476191,0.5714285714285714,start
2005_13,2005-07-15,13,main,Montpellier,FR,43.61092,3.87723,2992166,25,173.5,90.926771,Plain,Flat,Robbie McEwen ,AUS,2005,-25,37.5,McEwen ,McEwen  (AUS),Other,Other,Other,13,0.6190476190476191,0.5714285714285714,end
2005_14,2005-07-16,14,main,Agde,FR,43.31083,3.47583,3038638,7,220.5,151.501496,Mountain,Mountain,Georg Totschnig ,AUT,2005,1266,640,Totschnig ,Totschnig  (AUT),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,start
2005_14,2005-07-16,14,main,Ax 3 Domaines,FR,42.70001,1.8127,10227186,1273,220.5,151.501496,Mountain,Mountain,Georg Totschnig ,AUT,2005,1266,640,Totschnig ,Totschnig  (AUT),Other,Pyrenees,Pyrenees,14,0.6666666666666666,0.6190476190476191,end
2005_15,2005-07-17,15,main,Lézat-sur-Lèze,FR,43.27734,1.34686,2998661,211,205.5,97.860621,Mountain,Mountain,George Hincapie ,USA,2005,828,625,Hincapie ,Hincapie  (USA),Other,Pyrenees,Pyrenees,15,0.7142857142857143,0.6666666666666666,start
2005_15,2005-07-17,15,main,Saint-Lary-Soulan Pla d'Adet,FR,42.81611,0.322778,na_wiki,1039,205.5,97.860621,Mountain,Mountain,George Hincapie ,USA,2005,828,625,Hincapie ,Hincapie  (USA),Other,Pyrenees,Pyrenees,15,0.7142857142857143,0.6666666666666666,end
2005_16,2005-07-19,16,main,Mourenx,FR,43.38333,-0.6,2991431,113,180.5,21.045031,Mountain,Mountain,Óscar Pereiro ,ESP,2005,90,158,Óscar Pereiro ,Óscar Pereiro  (ESP),Other,Other,Other,16,0.7619047619047619,0.7142857142857143,start
2005_16,2005-07-19,16,main,Pau,FR,43.3,-0.36667,2988358,203,180.5,21.045031,Mountain,Mountain,Óscar Pereiro ,ESP,2005,90,158,Óscar Pereiro ,Óscar Pereiro  (ESP),Other,Other,Other,16,0.7619047619047619,0.7142857142857143,end
2005_17,2005-07-20,17,main,Pau,FR,43.3,-0.36667,2988358,203,239.5,192.665479,Plain,Flat,Paolo Savoldelli ,ITA,2005,21,213.5,Savoldelli ,Savoldelli  (ITA),Other,Other,Other,17,0.8095238095238095,0.7619047619047619,start
2005_17,2005-07-20,17,main,Revel,FR,43.45812,2.00469,2983833,224,239.5,192.665479,Plain,Flat,Paolo Savoldelli ,ITA,2005,21,213.5,Savoldelli ,Savoldelli  (ITA),Other,Other,Other,17,0.8095238095238095,0.7619047619047619,end
2005_18,2005-07-21,18,main,Albi,FR,43.9298,2.148,3038261,175,189,126.45308,Hilly stage,Hilly,Marcos Antonio Serrano ,ESP,2005,586,468,Serrano ,Serrano  (ESP),Other,Other,Other,18,0.8571428571428571,0.8095238095238095,start
2005_18,2005-07-21,18,main,Mende,FR,44.51849,3.50372,2994617,761,189,126.45308,Hilly stage,Hilly,Marcos Antonio Serrano ,ESP,2005,586,468,Serrano ,Serrano  (ESP),Other,Other,Other,18,0.8571428571428571,0.8095238095238095,end
2005_19,2005-07-22,19,main,Issoire,FR,45.55,3.25,3012664,380,153.5,75.175035,Hilly stage,Hilly,Giuseppe Guerini ,ITA,2005,252,506,Guerini ,Guerini  (ITA),Other,Other,Other,19,0.9047619047619048,0.8571428571428571,start
2005_19,2005-07-22,19,main,Le Puy-en-Velay,FR,45.04366,3.88523,3002465,632,153.5,75.175035,Hilly stage,Hilly,Giuseppe Guerini ,ITA,2005,252,506,Guerini ,Guerini  (ITA),Other,Other,Other,19,0.9047619047619048,0.8571428571428571,end
2005_20,2005-07-23,20,main,Saint-Étienne,FR,45.43389,4.39,2980291,534,55.5,0,Individual time trial,Individual time trial,Lance Armstrong ,USA,2005,0,534,Armstrong ,Armstrong  (USA),Other,Other,Other,20,0.9523809523809523,0.9047619047619048,start
2005_20,2005-07-23,20,main,Saint-Étienne,FR,45.43389,4.39,2980291,534,55.5,0,Individual time trial,Individual time trial,Lance Armstrong ,USA,2005,0,534,Armstrong ,Armstrong  (USA),Other,Other,Other,20,0.9523809523809523,0.9047619047619048,end
2005_21,2005-07-24,21,main,Corbeil-Essonnes,FR,48.60603,2.48757,3023763,70,144.5,29.362894,Plain,Flat,Alexander Vinokourov ,KAZ,2005,-40,50,Vinokourov ,Vinokourov  (KAZ),Other,Other,Other,21,1,0.9523809523809523,start
2005_21,2005-07-24,21,main,Paris,FR,48.85341,2.3488,2988507,30,144.5,29.362894,Plain,Flat,Alexander Vinokourov ,KAZ,2005,-40,50,Vinokourov ,Vinokourov  (KAZ),Other,Other,Other,21,1,0.9523809523809523,end
2006_P,2006-07-01,0,P,Strasbourg,FR,48.58392,7.74553,2973783,141,7.1,0,Individual time trial,Individual time trial,Thor Hushovd ,NOR,2006,0,141,Hushovd ,Hushovd  (NOR),Other,Other,Other,1,0.047619047619047616,0,start
2006_P,2006-07-01,0,P,Strasbourg,FR,48.58392,7.74553,2973783,141,7.1,0,Individual time trial,Individual time trial,Thor Hushovd ,NOR,2006,0,141,Hushovd ,Hushovd  (NOR),Other,Other,Other,1,0.047619047619047616,0,end
2006_1,2006-07-02,1,main,Strasbourg,FR,48.58392,7.74553,2973783,141,184.5,0,Flat stage,Flat,Jimmy Casper ,FRA,2006,0,141,Casper ,Casper  (FRA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,start
2006_1,2006-07-02,1,main,Strasbourg,FR,48.58392,7.74553,2973783,141,184.5,0,Flat stage,Flat,Jimmy Casper ,FRA,2006,0,141,Casper ,Casper  (FRA),Other,Other,Other,2,0.09523809523809523,0.047619047619047616,end
2006_2,2006-07-03,2,main,Obernai,FR,48.46313,7.481,2989796,182,228.5,158.844152,Flat stage,Flat,Robbie McEwen ,AUS,2006,118,241,McEwen ,McEwen  (AUS),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,start
2006_2,2006-07-03,2,main,Esch-sur-Alzette,LU,49.49583,5.98056,2960596,300,228.5,158.844152,Flat stage,Flat,Robbie McEwen ,AUS,2006,118,241,McEwen ,McEwen  (AUS),Other,Other,Other,3,0.14285714285714285,0.09523809523809523,end
2006_3,2006-07-04,3,main,Esch-sur-Alzette,LU,49.49583,5.98056,2960596,300,216.5,152.807984,Hilly stage,Hilly,Matthias Kessler ,GER,2006,-202,199,Kessler ,Kessler  (GER),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,start
2006_3,2006-07-04,3,main,Valkenburg,NL,50.86523,5.83205,2745874,98,216.5,152.807984,Hilly stage,Hilly,Matthias Kessler ,GER,2006,-202,199,Kessler ,Kessler  (GER),Other,Other,Other,4,0.19047619047619047,0.14285714285714285,end
2006_4,2006-07-05,4,main,Huy,BE,50.51894,5.23284,2795113,77,207,157.442074,Flat stage,Flat,Robbie McEwen ,AUS,2006,5,79.5,McEwen ,McEwen  (AUS),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,start
2006_4,2006-07-05,4,main,Saint-Quentin,FR,49.84889,3.28757,2977295,82,207,157.442074,Flat stage,Flat,Robbie McEwen ,AUS,2006,5,79.5,McEwen ,McEwen  (AUS),Other,Other,Other,5,0.23809523809523808,0.19047619047619047,end
2006_5,2006-07-06,5,main,Beauvais,FR,49.43333,2.08333,3034006,65,225,179.385693,Flat stage,Flat,Óscar Freire ,ESP,2006,-39,45.5,Óscar Freire ,Óscar Freire  (ESP),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,start
2006_5,2006-07-06,5,main,Caen,FR,49.18585,-0.35912,3029241,26,225,179.385693,Flat stage,Flat,Óscar Freire ,ESP,2006,-39,45.5,Óscar Freire ,Óscar Freire  (ESP),Other,Other,Other,6,0.2857142857142857,0.23809523809523808,end
2006_6,2006-07-07,6,main,Lisieux,FR,49.1466,0.22925,2998150,96,189,155.76032,Flat stage,Flat,Robbie McEwen ,AUS,2006,18,105,McEwen ,McEwen  (AUS),Other,Other,Other,7,0.3333333333333333,0.2857142857142857,start
2006_6,2006-07-07,6,main,Vitré,FR,48.11776,-1.20577,2967879,114,189,155.76032,Flat stage,Flat,Robbie McEwen ,AUS,2006,18,105,McEwen ,McEwen  (AUS),Other,Other,Other,7,0.3333333333333333,0.2857142857142857,end
2006_7,2006-07-08,7,main,Saint Grégoire,FR,48.15085,-1.68706,2979619,32,52,4.429786,Individual time trial,Individual time trial,Serhiy Honchar ,UKR,2006,-5,29.5,Honchar ,Honchar  (UKR),Other,Other,Other,8,0.38095238095238093,0.3333333333333333,start
2006_7,2006-07-08,7,main,Rennes,FR,48.11198,-1.67429,2983990,27,52,4.429786,Individual time trial,Individual time trial,Serhiy Honchar ,UKR,2006,-5,29.5,Honchar ,Honchar  (UKR),Other,Other,Other,8,0.38095238095238093,0.3333333333333333,end
2006_8,2006-07-09,8,main,Saint-Méen-le-Grand,FR,48.18971,-2.19486,2978067,111,181,100.11582,Flat stage,Flat,Sylvain Calzati ,FRA,2006,-105,58.5,Calzati ,Calzati  (FRA),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,start
2006_8,2006-07-09,8,main,Lorient,FR,47.75,-3.36667,2997577,6,181,100.11582,Flat stage,Flat,Sylvain Calzati ,FRA,2006,-105,58.5,Calzati ,Calzati  (FRA),Other,Other,Other,9,0.42857142857142855,0.38095238095238093,end
2006_9,2006-07-11,9,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,169.5,131.334727,Flat stage,Flat,Óscar Freire ,ESP,2006,-2,8,Óscar Freire ,Óscar Freire  (ESP),Other,Other,Other,10,0.47619047619047616,0.42857142857142855,start
2006_9,2006-07-11,9,main,Dax,FR,43.71032,-1.05366,3021670,7,169.5,131.334727,Flat stage,Flat,Óscar Freire ,ESP,2006,-2,8,Óscar Freire ,Óscar Freire  (ESP),Other,Other,Other,10,0.47619047619047616,0.42857142857142855,end
2006_10,2006-07-12,10,main,Cambo-les-Bains,FR,43.35851,-1.40105,3029041,40,190.5,84.012578,Mountain,Mountain,Juan Miguel Mercado ,ESP,2006,163,121.5,Mercado ,Mercado  (ESP),Other,Other,Other,11,0.5238095238095238,0.47619047619047616,start
2006_10,2006-07-12,10,main,Pau,FR,43.3,-0.36667,2988358,203,190.5,84.012578,Mountain,Mountain,Juan Miguel Mercado ,ESP,2006,163,121.5,Mercado ,Mercado  (ESP),Other,Other,Other,11,0.5238095238095238,0.47619047619047616,end
2006_11,2006-07-13,11,main,Tarbes,FR,43.23333,0.08333,2973385,313,206.5,83.686527,Mountain,Mountain,Denis Menchov ,RUS,2006,1817,1221.5,Menchov ,Menchov  (RUS),Other,Pyrenees,Pyrenees,12,0.5714285714285714,0.5238095238095238,start
2006_11,2006-07-13,11,main,Val d'Aran/Pla-de-Beret,FR,42.7225,0.8372222,na_wiki,2130,206.5,83.686527,Mountain,Mountain,Denis Menchov ,RUS,2006,1817,1221.5,Menchov ,Menchov  (RUS),Other,Pyrenees,Pyrenees,12,0.5714285714285714,0.5238095238095238,end
2006_12,2006-07-14,12,main,Luchon,FR,42.79079,0.59315,3035416,633,211.5,150.690922,Hilly stage,Hilly,Yaroslav Popovych ,UKR,2006,-530,368,Popovych ,Popovych  (UKR),Pyrenees,Other,Pyrenees,13,0.6190476190476191,0.5714285714285714,start
2006_12,2006-07-14,12,main,Carcassonne,FR,43.21351,2.35162,3028641,103,211.5,150.690922,Hilly stage,Hilly,Yaroslav Popovych ,UKR,2006,-530,368,Popovych ,Popovych  (UKR),Pyrenees,Other,Pyrenees,13,0.6190476190476191,0.5714285714285714,end
2006_13,2006-07-15,13,main,Béziers,FR,43.34122,3.21402,3032833,24,230,183.106755,Flat stage,Flat,Jens Voigt ,GER,2006,64,56,Voigt ,Voigt  (GER),Other,Other,Other,14,0.6666666666666666,0.6190476190476191,start
2006_13,2006-07-15,13,main,Montélimar,FR,44.55838,4.75094,2992703,88,230,183.106755,Flat stage,Flat,Jens Voigt ,GER,2006,64,56,Voigt ,Voigt  (GER),Other,Other,Other,14,0.6666666666666666,0.6190476190476191,end
2006_14,2006-07-16,14,main,Montélimar,FR,44.55838,4.75094,2992703,88,180.5,105.500538,Hilly stage,Hilly,Pierrick Fédrigo ,FRA,2006,655,415.5,Fédrigo ,Fédrigo  (FRA),Other,Alps,Alps,15,0.7142857142857143,0.6666666666666666,start
2006_14,2006-07-16,14,main,Gap,FR,44.56151,6.08106,3016702,743,180.5,105.500538,Hilly stage,Hilly,Pierrick Fédrigo ,FRA,2006,655,415.5,Fédrigo ,Fédrigo  (FRA),Other,Alps,Alps,15,0.7142857142857143,0.6666666666666666,end
2006_15,2006-07-18,15,main,Gap,FR,44.56151,6.08106,3016702,743,187,58.609424,Mountain,Mountain,Fränk Schleck ,LUX,2006,1131,1308.5,Schleck ,Schleck  (LUX),Alps,Alps,Alps,16,0.7619047619047619,0.7142857142857143,start
2006_15,2006-07-18,15,main,Alpe d'Huez,FR,45.088,6.085,6694609,1874,187,58.609424,Mountain,Mountain,Fränk Schleck ,LUX,2006,1131,1308.5,Schleck ,Schleck  (LUX),Alps,Alps,Alps,16,0.7619047619047619,0.7142857142857143,end
2006_16,2006-07-19,16,main,Le Bourg-d'Oisans,FR,45.05485,6.02984,3005091,713,182,30.360316,Mountain,Mountain,Michael Rasmussen ,DEN,2006,236,831,Rasmussen ,Rasmussen  (DEN),Alps,Alps,Alps,17,0.8095238095238095,0.7619047619047619,start
2006_16,2006-07-19,16,main,La Toussuire,FR,45.25,6.3,3017946,949,182,30.360316,Mountain,Mountain,Michael Rasmussen ,DEN,2006,236,831,Rasmussen ,Rasmussen  (DEN),Alps,Alps,Alps,17,0.8095238095238095,0.7619047619047619,end
2006_17,2006-07-20,17,main,Saint-Jean-de-Maurienne,FR,45.28333,6.35,2979303,537,200.5,103.751697,Mountain,Mountain,Carlos Sastre ,ESP,2006,470,772,Sastre ,Sastre  (ESP),Alps,Alps,Alps,18,0.8571428571428571,0.8095238095238095,start
2006_17,2006-07-20,17,main,Morzine,FR,46.18149,6.70664,2991630,1007,200.5,103.751697,Mountain,Mountain,Carlos Sastre ,ESP,2006,470,772,Sastre ,Sastre  (ESP),Alps,Alps,Alps,18,0.8571428571428571,0.8095238095238095,end
2006_18,2006-07-21,18,main,Morzine,FR,46.18149,6.70664,2991630,1007,197,145.351466,Flat stage,Flat,Matteo Tosatto ,ITA,2006,-833,590.5,Tosatto ,Tosatto  (ITA),Alps,Other,Alps,19,0.9047619047619048,0.8571428571428571,start
2006_18,2006-07-21,18,main,Mâcon,FR,46.31407,4.82823,2996882,174,197,145.351466,Flat stage,Flat,Matteo Tosatto ,ITA,2006,-833,590.5,Tosatto ,Tosatto  (ITA),Alps,Other,Alps,19,0.9047619047619048,0.8571428571428571,end
