stage_id;date;stage_number;sub_stage;start_place;start_country;end_place;end_country;distance_km;terrain;terrain_group;winner_name;winner_country;start_lat;start_long;start_gnid;end_lat;end_long;end_gnid;dist_start_end
1978_20;1978-07-21;20;main;Metz;FR;Nancy;FR; 72,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;49,11911; 6,1726900;2994160;48,68439; 6,1849600;2990999; 48,401138
1978_21;1978-07-22;21;main;Epernay;FR;Senlis;FR;207,000;Plain;Flat;Jan Raas ;NED;49,05000; 3,9500000;3020062;49,20000; 2,5833300;2975088;100,949205
1978_22;1978-07-23;22;main;Saint Germain en Laye;FR;Paris;FR;162,000;Plain;Flat;Gerrie Knetemann ;NED;48,90000; 2,0833300;2979783;48,85341; 2,3488000;2988507; 20,115869
1979_P;1979-06-27; 0;P;Fleurance;FR;Fleurance;FR;  5,000;Individual time trial;Individual time trial;Gerrie Knetemann ;NED;43,84824; 0,6630200;3018323;43,84824; 0,6630200;3018323;  0,000000
1979_1;1979-06-28; 1;main;Fleurance;FR;Luchon;FR;225,000;With mountain;Mountain;René Bittinger ;FRA;43,84824; 0,6630200;3018323;42,79079; 0,5931500;3035416;117,850714
1979_2;1979-06-29; 2;main;Luchon;FR;Superbagnères;FR; 24,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;42,79079; 0,5931500;3035416;42,76808; 0,5774900;2973695;  2,833418
1979_3;1979-06-30; 3;main;Luchon;FR;Pau;FR;180,000;With mountain;Mountain;Bernard Hinault ;FRA;42,79079; 0,5931500;3035416;43,30000;-0,3666700;2988358; 96,489570
1979_4;1979-07-01; 4;main;Captieux;FR;Bordeaux;FR; 87,000;Team time trial;Team time trial;TI–Raleigh–McGregor;NA;44,29167;-0,2600000;6448441;44,84044;-0,5805000;3031582; 66,165833
1979_5;1979-07-02; 5;main;Neuville-de-Poitou;FR;Angers;FR;145,000;Plain;Flat;Jan Raas ;NED;46,68333; 0,2500000;2990546;47,47381;-0,5477400;3037656;106,771764
1979_6;1979-07-03; 6;main;Angers;FR;Saint-Brieuc;FR;239,000;Plain;Flat;Jos Jacobs ;BEL;47,47381;-0,5477400;3037656;48,51513;-2,7683800;2981280;201,985093
1979_7;1979-07-04; 7;main;Saint-Hilaire-du-Harcouët;FR;Deauville;FR;158,000;Plain;Flat;Leo van Vliet ;NED;48,57700;-1,0900400;2979531;49,35700; 0,0699500;3021668;121,346730
1979_8;1979-07-05; 8;main;Deauville;FR;Le Havre;FR; 90,000;Team time trial;Team time trial;TI–Raleigh–McGregor;NA;49,35700; 0,0699500;3021668;49,49380; 0,1076700;3003796; 15,471479
1979_9;1979-07-06; 9;main;Amiens;FR;Roubaix;FR;201,000;Plain;Flat;Ludo Delcroix ;BEL;49,90000; 2,3000000;3037854;50,69421; 3,1745600;2982681;108,092126
1979_10;1979-07-07;10;main;Roubaix;FR;Brussels;BE;124,000;Plain;Flat;Jo Maas ;NED;50,69421; 3,1745600;2982681;50,85045; 4,3487800;2800866; 84,472625
1979_11;1979-07-08;11;main;Brussels;BE;Brussels;BE; 33,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;50,85045; 4,3487800;2800866;50,85045; 4,3487800;2800866;  0,000000
1979_12;1979-07-09;12;main;Rochefort;BE;Metz;FR;193,000;Plain;Flat;Christian Seznec ;FRA;50,16310; 5,2216000;2787948;49,11911; 6,1726900;2994160;134,930496
1979_13;1979-07-10;13;main;Metz;FR;Ballon d'Alsace;FR;202,000;Hilly stage;Hilly;Pierre-Raymond Villemiane ;FRA;49,11911; 6,1726900;2994160;47,82300; 6,8460000;3038031;152,598472
1979_14;1979-07-11;14;main;Belfort;FR;Évian-les-Bains;FR;248,000;Plain;Flat;Marc Demeyer ;BEL;47,63883; 6,8541900;3033791;46,40111; 6,5879300;3019280;139,255964
1979_15;1979-07-12;15;main;Évian-les-Bains;FR;Morzine Avoriaz;FR; 54,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;46,40111; 6,5879300;3019280;46,17890; 6,7089000;na_wiki; 26,428652
1979_16;1979-07-13;16;main;Morzine Avoriaz;FR;Les Menuires;FR;201,000;With mountain;Mountain;Lucien Van Impe ;BEL;46,17890; 6,7089000;na_wiki;45,32293; 6,5375700;6545037; 96,210947
1979_17;1979-07-15;17;main;Les Menuires;FR;Alpe d'Huez;FR;167,000;With mountain;Mountain;Joaquim Agostinho ;POR;45,32293; 6,5375700;6545037;45,08800; 6,0850000;6694609; 44,089627
1979_18;1979-07-16;18;main;Alpe d'Huez;FR;Alpe d'Huez;FR;119,000;With mountain;Mountain;Joop Zoetemelk ;NED;45,08800; 6,0850000;6694609;45,08800; 6,0850000;6694609;  0,000000
1979_19;1979-07-17;19;main;Alpe d'Huez;FR;Saint-Priest;FR;162,000;Plain;Flat;Dietrich Thurau ;GER;45,08800; 6,0850000;6694609;45,69613; 4,9389100;2977356;112,292597
1979_20;1979-07-18;20;main;Saint-Priest;FR;Dijon;FR;240,000;Plain;Flat;Serge Parsani ;ITA;45,69613; 4,9389100;2977356;47,31667; 5,0166700;3021372;180,496014
1979_21;1979-07-19;21;main;Dijon;FR;Dijon;FR; 49,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;47,31667; 5,0166700;3021372;47,31667; 5,0166700;3021372;  0,000000
1979_22;1979-07-20;22;main;Dijon;FR;Auxerre;FR;189,000;Plain;Flat;Gerrie Knetemann ;NED;47,31667; 5,0166700;3021372;47,79960; 3,5703300;3035843;121,222932
1979_23;1979-07-21;23;main;Auxerre;FR;Nogent-sur-Marne;FR;205,000;Plain;Flat;Bernard Hinault ;FRA;47,79960; 3,5703300;3035843;48,83333; 2,4833300;2990265;140,415552
1979_24;1979-07-22;24;main;Le Perreux-sur-Marne;FR;Paris;FR;180,000;Plain;Flat;Bernard Hinault ;FRA;48,85000; 2,5000000;3002965;48,85341; 2,3488000;2988507; 11,081805
1980_P;1980-06-26; 0;P;Frankfurt;DE;Frankfurt;DE;  8,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;50,11552; 8,6841700;2925533;50,11552; 8,6841700;2925533;  0,000000
1980_1a;1980-06-27; 1;a;Frankfurt;DE;Wiesbaden;DE;133,000;Plain;Flat;Jan Raas ;NED;50,11552; 8,6841700;2925533;50,08258; 8,2493200;2809346; 31,267163
1980_1b;1980-06-27; 1;b;Wiesbaden;DE;Frankfurt;DE; 46,000;Team time trial;Team time trial;TI–Raleigh–Creda;NA;50,08258; 8,2493200;2809346;50,11552; 8,6841700;2925533; 31,267163
1980_2;1980-06-28; 2;main;Frankfurt;DE;Metz;FR;276,000;Plain;Flat;Rudy Pevenage ;BEL;50,11552; 8,6841700;2925533;49,11911; 6,1726900;2994160;212,381134
1980_3;1980-06-29; 3;main;Metz;FR;Liège;BE;282,000;Plain;Flat;Henk Lubberding ;NED;49,11911; 6,1726900;2994160;50,63373; 5,5674900;2792413;174,105166
1980_4;1980-06-30; 4;main;Spa;BE;Spa;BE; 35,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;50,48375; 5,8667400;2786318;50,48375; 5,8667400;2786318;  0,000000
1980_5;1980-07-01; 5;main;Liège;BE;Lille;FR;249,000;Plain;Flat;Bernard Hinault ;FRA;50,63373; 5,5674900;2792413;50,63297; 3,0585800;2998324;177,140166
1980_6;1980-07-02; 6;main;Lille;FR;Compiègne;FR;216,000;Plain;Flat;Jean-Louis Gauthier ;FRA;50,63297; 3,0585800;2998324;49,41794; 2,8260600;3024066;136,274718
1980_7a;1980-07-03; 7;a;Compiègne;FR;Beauvais;FR; 65,000;Team time trial;Team time trial;TI–Raleigh–Creda;NA;49,41794; 2,8260600;3024066;49,43333; 2,0833300;3034006; 53,805195
1980_7b;1980-07-03; 7;b;Beauvais;FR;Rouen;FR; 92,000;Plain;Flat;Jan Raas ;NED;49,43333; 2,0833300;3034006;49,44313; 1,0993200;2982652; 71,237815
1980_8;1980-07-04; 8;main;Flers;FR;Saint-Malo;FR;164,000;Plain;Flat;Bert Oosterbosch ;NED;48,73722;-0,5746600;3018339;48,65000;-2,0166700;2978640;106,401727
1980_9;1980-07-06; 9;main;Saint-Malo;FR;Nantes;FR;205,000;Plain;Flat;Jan Raas ;NED;48,65000;-2,0166700;2978640;47,21725;-1,5533600;2990969;163,192450
1980_10;1980-07-07;10;main;Rochefort;FR;Bordeaux;FR;163,000;Plain;Flat;Cees Priem ;NED;45,94117;-0,9541100;11886629;44,84044;-0,5805000;3031582;125,965170
1980_11;1980-07-08;11;main;Damazan;FR;Laplume;FR; 52,000;Individual time trial;Individual time trial;Joop Zoetemelk ;NED;44,29068; 0,2769400;3021890;44,11292; 0,5297500;3007243; 28,259634
1980_12;1980-07-09;12;main;Agen;FR;Pau;FR;194,000;Plain;Flat;Gerrie Knetemann ;NED;44,19991; 0,6266400;3038634;43,30000;-0,3666700;2988358;128,121150
1980_13;1980-07-10;13;main;Pau;FR;Bagnères-de-Luchon;FR;200,000;With mountain;Mountain;Raymond Martin ;FRA;43,30000;-0,3666700;2988358;42,79079; 0,5931500;3035416; 96,489570
1980_14;1980-07-11;14;main;Lézignan-Corbières;FR;Montpellier;FR;189,000;Plain;Flat;Ludo Peeters ;BEL;43,19765; 2,7614200;2998644;43,61092; 3,8772300;2992166;101,291230
1980_15;1980-07-12;15;main;Montpellier;FR;Martigues;FR;160,000;Plain;Flat;Bernard Vallet ;FRA;43,61092; 3,8772300;2992166;43,40735; 5,0552600;2995387; 97,771018
1980_16;1980-07-13;16;main;Trets;FR;Pra-Loup;FR;209,000;With mountain;Mountain;Jos De Schoenmaecker ;BEL;43,44818; 5,6832800;2971765;44,37043; 6,6047600;2985606;126,494775
1980_17;1980-07-14;17;main;Serre Chevalier;FR;Morzine;FR;242,000;With mountain;Mountain;Mariano Martínez ;FRA;44,94000; 6,5600000;6559498;46,18149; 6,7066400;2991630;138,673748
1980_18;1980-07-16;18;main;Morzine;FR;Prapoutel;FR;199,000;With mountain;Mountain;Ludo Loos ;BEL;46,18149; 6,7066400;2991630;45,25598; 5,9930400;8270766;117,005733
1980_19;1980-07-17;19;main;Voreppe;FR;Saint-Étienne;FR;140,000;Hilly stage;Hilly;Sean Kelly ;IRE;45,29476; 5,6332400;2967695;45,43389; 4,3900000;2980291; 98,461780
1980_20;1980-07-18;20;main;Saint-Étienne;FR;Saint-Étienne;FR; 34,000;Individual time trial;Individual time trial;Joop Zoetemelk ;NED;45,43389; 4,3900000;2980291;45,43389; 4,3900000;2980291;  0,000000
1980_21;1980-07-19;21;main;Auxerre;FR;Fontenay-sous-Bois;FR;208,000;Plain;Flat;Sean Kelly ;IRE;47,79960; 3,5703300;3035843;48,85442; 2,4826800;3017910;142,363605
1980_22;1980-07-20;22;main;Fontenay-sous-Bois;FR;Paris;FR;186,000;Plain;Flat;Pol Verschuere ;BEL;48,85442; 2,4826800;3017910;48,85341; 2,3488000;2988507;  9,806835
1981_P;1981-06-25; 0;P;Nice;FR;Nice;FR;  6,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;43,70313; 7,2660800;2990440;43,70313; 7,2660800;2990440;  0,000000
1981_1a;1981-06-26; 1;a;Nice;FR;Nice;FR; 97,000;Hilly stage;Hilly;Freddy Maertens ;BEL;43,70313; 7,2660800;2990440;43,70313; 7,2660800;2990440;  0,000000
1981_1b;1981-06-26; 1;b;Nice;FR;Nice;FR; 40,000;Team time trial;Team time trial;TI–Raleigh–Creda[11];NA;43,70313; 7,2660800;2990440;43,70313; 7,2660800;2990440;  0,000000
1981_2;1981-06-27; 2;main;Nice;FR;Martigues;FR;254,000;Plain;Flat;Johan van der Velde ;NED;43,70313; 7,2660800;2990440;43,40735; 5,0552600;2995387;181,364415
1981_3;1981-06-28; 3;main;Martigues;FR;Narbonne;FR;232,000;Plain;Flat;Freddy Maertens ;BEL;43,40735; 5,0552600;2995387;43,18396; 3,0014100;2990919;168,248481
1981_4;1981-06-29; 4;main;Narbonne;FR;Carcassonne;FR; 77,000;Team time trial;Team time trial;TI–Raleigh–Creda;NA;43,18396; 3,0014100;2990919;43,21351; 2,3516200;3028641; 52,832893
1981_5;1981-06-30; 5;main;Saint-Gaudens;FR;Pla d'Adet;FR;117,000;With mountain;Mountain;Lucien Van Impe ;BEL;43,11667; 0,7333300;2980045;42,81611; 0,3227780;na_wiki; 47,306032
1981_6;1981-07-01; 6;main;Nay;FR;Pau;FR; 27,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;43,18333;-0,2666700;2990852;43,30000;-0,3666700;2988358; 15,311419
1981_7;1981-07-02; 7;main;Pau;FR;Bordeaux;FR;227,000;Plain;Flat;Urs Freuler ;SUI;43,30000;-0,3666700;2988358;44,84044;-0,5805000;3031582;172,331541
1981_8;1981-07-03; 8;main;Rochefort;FR;Nantes;FR;182,000;Plain;Flat;Ad Wijnands ;NED;45,94117;-0,9541100;11886629;47,21725;-1,5533600;2990969;149,268042
1981_9;1981-07-05; 9;main;Nantes;FR;Le Mans;FR;197,000;Plain;Flat;René Martens ;BEL;47,21725;-1,5533600;2990969;48,00039; 0,2047100;3003603;158,136956
1981_10;1981-07-06;10;main;Le Mans;FR;Aulnay-sous-Bois;FR;264,000;Plain;Flat;Ad Wijnands ;NED;48,00039; 0,2047100;3003603;48,93814; 2,4940200;3036145;198,600366
1981_11;1981-07-07;11;main;Compiègne;FR;Roubaix;FR;246,000;Plain;Flat;Daniel Willems ;BEL;49,41794; 2,8260600;3024066;50,69421; 3,1745600;2982681;144,240088
1981_12a;1981-07-08;12;a;Roubaix;FR;Brussels;BE;107,000;Plain;Flat;Freddy Maertens ;BEL;50,69421; 3,1745600;2982681;50,85045; 4,3487800;2800866; 84,472625
1981_12b;1981-07-08;12;b;Brussels;BE;Circuit Zolder;BE;138,000;Plain;Flat;Eddy Planckaert ;BEL;50,85045; 4,3487800;2800866;51,02455; 5,3098300;2783197; 70,147439
1981_13;1981-07-09;13;main;Beringen;BE;Hasselt;BE;157,000;Plain;Flat;Freddy Maertens ;BEL;51,04954; 5,2260600;2802170;50,93106; 5,3378100;2796491; 15,338433
1981_14;1981-07-10;14;main;Mulhouse;FR;Mulhouse;FR; 38,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;47,75000; 7,3333300;2991214;47,75000; 7,3333300;2991214;  0,000000
1981_15;1981-07-11;15;main;Besançon;FR;Thonon-les-Bains;FR;231,000;Hilly stage;Hilly;Sean Kelly ;IRE;47,24878; 6,0181500;3033123;46,36667; 6,4833300;2972742;104,396220
1981_16;1981-07-12;16;main;Thonon-les-Bains;FR;Morzine;FR;200,000;With mountain;Mountain;Robert Alban ;FRA;46,36667; 6,4833300;2972742;46,18149; 6,7066400;2991630; 26,836236
1981_17;1981-07-14;17;main;Morzine;FR;Alpe d'Huez;FR;230,000;With mountain;Mountain;Peter Winnen ;NED;46,18149; 6,7066400;2991630;45,08800; 6,0850000;6694609;130,990129
1981_18;1981-07-15;18;main;Le Bourg-d'Oisans;FR;Le Pleynet;FR;134,000;With mountain;Mountain;Bernard Hinault ;FRA;45,05485; 6,0298400;3005091;45,27327; 6,0571500;8426489; 24,408706
1981_19;1981-07-16;19;main;Veurey;FR;Saint-Priest;FR;118,000;Plain;Flat;Daniel Willems ;BEL;45,27307; 5,6131900;2969532;45,69613; 4,9389100;2977356; 70,620424
1981_20;1981-07-17;20;main;Saint-Priest;FR;Saint-Priest;FR; 46,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;45,69613; 4,9389100;2977356;45,69613; 4,9389100;2977356;  0,000000
1981_21;1981-07-18;21;main;Auxerre;FR;Fontenay-sous-Bois;FR;207,000;Plain;Flat;Johan van der Velde ;NED;47,79960; 3,5703300;3035843;48,85442; 2,4826800;3017910;142,363605
1981_22;1981-07-19;22;main;Fontenay-sous-Bois;FR;Paris;FR;187,000;Plain;Flat;Freddy Maertens ;BEL;48,85442; 2,4826800;3017910;48,85341; 2,3488000;2988507;  9,806835
1982_P;1982-07-02; 0;P;Basel;CH;Basel;CH;  7,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;47,55839; 7,5732700;2661604;47,55839; 7,5732700;2661604;  0,000000
1982_1;1982-07-03; 1;main;Basel;CH;Möhlin;CH;207,000;Hilly stage;Hilly;Ludo Peeters ;BEL;47,55839; 7,5732700;2661604;47,55915; 7,8432900;2659645; 20,284645
1982_2;1982-07-04; 2;main;Basel;CH;Nancy;FR;250,000;Plain;Flat;Phil Anderson ;AUS;47,55839; 7,5732700;2661604;48,68439; 6,1849600;2990999;162,336862
1982_3;1982-07-05; 3;main;Nancy;FR;Longwy;FR;134,000;Plain;Flat;Daniel Willems ;BEL;48,68439; 6,1849600;2990999;49,52170; 5,7619200;2997638; 98,175358
1982_4;1982-07-06; 4;main;Beauraing;BE;Mouscron;BE;219,000;Plain;Flat;Gerrie Knetemann ;NED;50,11042; 4,9555400;2802501;50,74497; 3,2063900;2790595;142,740469
1982_5;1982-07-07; 5;main;Orchies;FR;Fontaine-au-Pire;FR; 73,000;Team time trial;Team time trial;Cancelled and replaced by stage 9a;NA;50,46667; 3,2333300;2989422;50,13250; 3,3766700;3018077; 38,570721
1982_6;1982-07-08; 6;main;Lille;FR;Lille;FR;233,000;Plain;Flat;Jan Raas ;NED;50,63297; 3,0585800;2998324;50,63297; 3,0585800;2998324;  0,000000
1982_7;1982-07-10; 7;main;Cancale;FR;Concarneau;FR;235,000;Plain;Flat;Pol Verschuere ;BEL;48,67667;-1,8519400;6448538;47,87502;-3,9224500;3024035;177,459909
1982_8;1982-07-11; 8;main;Concarneau;FR;Châteaulin;FR;201,000;Plain;Flat;Frank Hoste ;BEL;47,87502;-3,9224500;3024035;48,20000;-4,0833300;3026262; 38,106966
1982_9a;1982-07-12; 9;a;Lorient;FR;Plumelec;FR; 69,000;Team time trial;Team time trial;TI–Raleigh–Campagnolo;NA;47,75000;-3,3666700;2997577;47,83754;-2,6398700;2986611; 55,219860
1982_9b;1982-07-12; 9;b;Plumelec;FR;Nantes;FR;138,000;Plain;Flat;Stefan Mutter ;SUI;47,83754;-2,6398700;2986611;47,21725;-1,5533600;2990969;106,946270
1982_10;1982-07-13;10;main;Saintes;FR;Bordeaux;FR;147,000;Plain;Flat;Pierre-Raymond Villemiane ;FRA;45,75000;-0,6333300;2980340;44,84044;-0,5805000;3031582;101,336230
1982_11;1982-07-14;11;main;Valence d'Agen;FR;Valence d'Agen;FR; 57,000;Individual time trial;Individual time trial;Gerrie Knetemann ;NED;44,10823; 0,8910100;2971054;44,10823; 0,8910100;2971054;  0,000000
1982_12;1982-07-15;12;main;Fleurance;FR;Pau;FR;249,000;With mountain;Mountain;Sean Kelly ;IRE;43,84824; 0,6630200;3018323;43,30000;-0,3666700;2988358;103,056242
1982_13;1982-07-16;13;main;Pau;FR;Saint-Lary-Soulan Pla d'Adet;FR;122,000;With mountain;Mountain;Beat Breu ;SUI;43,30000;-0,3666700;2988358;42,81611; 0,3227780;na_wiki; 77,757236
1982_14;1982-07-18;14;main;Martigues;FR;Martigues;FR; 33,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;43,40735; 5,0552600;2995387;43,40735; 5,0552600;2995387;  0,000000
1982_15;1982-07-19;15;main;Manosque;FR;Orcières-Merlette;FR;208,000;With mountain;Mountain;Pascal Simon ;FRA;43,82883; 5,7868800;2996180;44,69776; 6,3201600;7627060;105,658447
1982_16;1982-07-20;16;main;Orcières-Merlette;FR;Alpe d'Huez;FR;123,000;With mountain;Mountain;Beat Breu ;SUI;44,69776; 6,3201600;7627060;45,08800; 6,0850000;6694609; 47,234149
1982_17;1982-07-21;17;main;Le Bourg-d'Oisans;FR;Morzine;FR;251,000;With mountain;Mountain;Peter Winnen ;NED;45,05485; 6,0298400;3005091;46,18149; 6,7066400;2991630;136,036516
1982_18;1982-07-22;18;main;Morzine;FR;Saint-Priest;FR;233,000;Plain;Flat;Adrie van Houwelingen ;NED;46,18149; 6,7066400;2991630;45,69613; 4,9389100;2977356;147,123618
1982_19;1982-07-23;19;main;Saint-Priest;FR;Saint-Priest;FR; 48,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;45,69613; 4,9389100;2977356;45,69613; 4,9389100;2977356;  0,000000
1982_20;1982-07-24;20;main;Sens;FR;Aulnay-sous-Bois;FR;161,000;Plain;Flat;Daniel Willems ;BEL;48,20000; 3,2833300;2975050;48,93814; 2,4940200;3036145;100,658110
1982_21;1982-07-25;21;main;Fontenay-sous-Bois;FR;Paris;FR;187,000;Plain;Flat;Bernard Hinault ;FRA;48,85442; 2,4826800;3017910;48,85341; 2,3488000;2988507;  9,806835
1983_P;1983-07-01; 0;P;Fontenay-sous-Bois;FR;Fontenay-sous-Bois;FR;  6,000;Individual time trial;Individual time trial;Eric Vanderaerden ;BEL;48,85442; 2,4826800;3017910;48,85442; 2,4826800;3017910;  0,000000
1983_1;1983-07-02; 1;main;Nogent-sur-Marne;FR;Créteil;FR;163,000;Plain;Flat;Frits Pirard ;NED;48,83333; 2,4833300;2990265;48,79266; 2,4656900;3022530;  4,708415
1983_2;1983-07-03; 2;main;Soissons;FR;Fontaine-au-Pire;FR;100,000;Team time trial;Team time trial;COOP–Mercier–Mavic;NA;49,38167; 3,3236100;2974389;50,13250; 3,3766700;3018077; 83,669066
1983_3;1983-07-04; 3;main;Valenciennes;FR;Roubaix;FR;152,000;Hilly stage;Hilly;Rudy Matthijs ;BEL;50,35000; 3,5333300;2971041;50,69421; 3,1745600;2982681; 45,966824
1983_4;1983-07-05; 4;main;Roubaix;FR;Le Havre;FR;300,000;Plain;Flat;Serge Demierre ;SUI;50,69421; 3,1745600;2982681;49,49380; 0,1076700;3003796;256,536581
1983_5;1983-07-06; 5;main;Le Havre;FR;Le Mans;FR;257,000;Plain;Flat;Dominique Gaigne ;FRA;49,49380; 0,1076700;3003796;48,00039; 0,2047100;3003603;166,398124
1983_6;1983-07-07; 6;main;Châteaubriant;FR;Nantes;FR; 58,000;Individual time trial;Individual time trial;Bert Oosterbosch ;NED;47,71667;-1,3833300;3026303;47,21725;-1,5533600;2990969; 57,048585
1983_7;1983-07-08; 7;main;Nantes;FR;Île d'Oléron;FR;216,000;Plain;Flat;Riccardo Magrini ;ITA;47,21725;-1,5533600;2990969;45,93333;-1,3000000;2989626;144,234009
1983_8;1983-07-09; 8;main;La Rochelle;FR;Bordeaux;FR;222,000;Plain;Flat;Bert Oosterbosch ;NED;46,16667;-1,1500000;3006787;44,84044;-0,5805000;3031582;154,175323
1983_9;1983-07-10; 9;main;Bordeaux;FR;Pau;FR;207,000;Plain;Flat;Philippe Chevallier ;FRA;44,84044;-0,5805000;3031582;43,30000;-0,3666700;2988358;172,331541
1983_10;1983-07-11;10;main;Pau;FR;Bagnères-de-Luchon;FR;201,000;With mountain;Mountain;Robert Millar ;GBR;43,30000;-0,3666700;2988358;42,79079; 0,5931500;3035416; 96,489570
1983_11;1983-07-12;11;main;Bagnères-de-Luchon;FR;Fleurance;FR;177,000;Plain;Flat;Régis Clère ;FRA;42,79079; 0,5931500;3035416;43,84824; 0,6630200;3018323;117,850714
1983_12;1983-07-13;12;main;Fleurance;FR;Roquefort-sur-Soulzon;FR;261,000;Plain;Flat;Kim Andersen ;DEN;43,84824; 0,6630200;3018323;43,97552; 2,9910300;2982856;187,226210
1983_13;1983-07-14;13;main;Roquefort-sur-Soulzon;FR;Aurillac;FR;210,000;Hilly stage;Hilly;Henk Lubberding ;NED;43,97552; 2,9910300;2982856;44,92140; 2,4373200;3036016;114,118666
1983_14;1983-07-15;14;main;Aurillac;FR;Issoire;FR;149,000;Hilly stage;Hilly;Pierre Le Bigaut ;FRA;44,92140; 2,4373200;3036016;45,55000; 3,2500000;3012664; 94,630040
1983_15;1983-07-16;15;main;Clermont-Ferrand;FR;Puy de Dôme;FR; 16,000;Individual time trial;Individual time trial;Ángel Arroyo ;ESP;45,77966; 3,0862800;3024635;45,77252; 2,9640800;3021215;  9,521008
1983_16;1983-07-17;16;main;Issoire;FR;Saint-Étienne;FR;144,000;Hilly stage;Hilly;Michel Laurent ;FRA;45,55000; 3,2500000;3012664;45,43389; 4,3900000;2980291; 89,894333
1983_17;1983-07-18;17;main;La Tour-du-Pin;FR;Alpe d'Huez;FR;223,000;With mountain;Mountain;Peter Winnen ;NED;45,56667; 5,4500000;3006202;45,08800; 6,0850000;6694609; 72,863528
1983_18;1983-07-20;18;main;Le Bourg-d'Oisans;FR;Morzine;FR;247,000;With mountain;Mountain;Jacques Michaud ;FRA;45,05485; 6,0298400;3005091;46,18149; 6,7066400;2991630;136,036516
1983_19;1983-07-21;19;main;Morzine;FR;Avoriaz;FR; 15,000;Individual time trial;Individual time trial;Lucien Van Impe ;BEL;46,18149; 6,7066400;2991630;46,19243; 6,7734100;3035648;  5,287931
1983_20;1983-07-22;20;main;Morzine;FR;Dijon;FR;291,000;Plain;Flat;Philippe Leleu ;FRA;46,18149; 6,7066400;2991630;47,31667; 5,0166700;3021372;180,504385
1983_21;1983-07-23;21;main;Dijon;FR;Dijon;FR; 50,000;Individual time trial;Individual time trial;Laurent Fignon ;FRA;47,31667; 5,0166700;3021372;47,31667; 5,0166700;3021372;  0,000000
1983_22;1983-07-24;22;main;Alfortville;FR;Paris;FR;195,000;Plain;Flat;Gilbert Glaus ;SUI;48,80575; 2,4204000;3038213;48,85341; 2,3488000;2988507;  7,461829
1984_P;1984-06-29; 0;P;Montreuil;FR;Noisy-le-Sec;FR;  5,000;Individual time trial;Individual time trial;Bernard Hinault ;FRA;48,86415; 2,4432200;2992090;48,89148; 2,4645100;2990187;  3,418392
1984_1;1984-06-30; 1;main;Bondy;FR;Saint-Denis;FR;149,000;Plain;Flat;Frank Hoste ;BEL;48,90180; 2,4893100;3031815;48,93333; 2,3666700;2980916;  9,633630
1984_2;1984-07-01; 2;main;Bobigny;FR;Louvroil;FR;249,000;Plain;Flat;Marc Madiot ;FRA;48,90982; 2,4501200;3032179;50,26427; 3,9627200;2997316;186,135430
1984_3;1984-07-02; 3;main;Louvroil;FR;Valenciennes;FR; 51,000;Team time trial;Team time trial;Renault–Elf;NA;50,26427; 3,9627200;2997316;50,35000; 3,5333300;2971041; 31,985052
1984_4;1984-07-02; 4;main;Valenciennes;FR;Béthune;FR; 83,000;Plain;Flat;Ferdi Van Den Haute ;BEL;50,35000; 3,5333300;2971041;50,53333; 2,6333300;3033002; 66,989589
1984_5;1984-07-03; 5;main;Béthune;FR;Cergy-Pontoise;FR;207,000;Plain;Flat;Paulo Ferreira ;POR;50,53333; 2,6333300;3033002;49,03894; 2,0780500;8555643;171,073617
1984_6;1984-07-04; 6;main;Cergy-Pontoise;FR;Alençon;FR;202,000;Plain;Flat;Frank Hoste ;BEL;49,03894; 2,0780500;8555643;48,43476; 0,0931100;3038230;160,493718
1984_7;1984-07-05; 7;main;Alençon;FR;Le Mans;FR; 67,000;Individual time trial;Individual time trial;Laurent Fignon ;FRA;48,43476; 0,0931100;3038230;48,00039; 0,2047100;3003603; 49,057239
1984_8;1984-07-06; 8;main;Le Mans;FR;Nantes;FR;192,000;Plain;Flat;Pascal Jules ;FRA;48,00039; 0,2047100;3003603;47,21725;-1,5533600;2990969;158,136956
1984_9;1984-07-07; 9;main;Nantes;FR;Bordeaux;FR;338,000;Plain;Flat;Jan Raas ;NED;47,21725;-1,5533600;2990969;44,84044;-0,5805000;3031582;275,055582
1984_10;1984-07-08;10;main;Langon;FR;Pau;FR;198,000;Plain;Flat;Eric Vanderaerden ;BEL;44,55000;-0,2500000;3007691;43,30000;-0,3666700;2988358;139,463385
1984_11;1984-07-09;11;main;Pau;FR;Guzet-Neige;FR;227,000;With mountain;Mountain;Robert Millar ;GBR;43,30000;-0,3666700;2988358;42,77965; 1,3010000;7580803;147,527188
